filename,width,height,x0,y0,x1,y1,label
12490,62,28,33.0,4.0,40.0,23.0,1
12491,271,103,97.0,21.0,138.0,92.0,5
12491,271,103,140.0,12.0,181.0,83.0,2
12492,322,141,106.0,96.0,126.0,128.0,1
12492,322,141,120.0,88.0,137.0,120.0,1
12492,322,141,134.0,83.0,154.0,115.0,3
12493,125,56,50.0,11.0,62.0,44.0,2
12493,125,56,62.0,10.0,77.0,43.0,2
12494,78,35,31.0,6.0,42.0,26.0,4
12494,78,35,41.0,6.0,49.0,26.0,4
12495,100,54,39.0,11.0,51.0,43.0,3
12495,100,54,49.0,11.0,66.0,43.0,3
12496,266,121,100.0,18.0,123.0,60.0,4
12496,266,121,123.0,21.0,144.0,63.0,6
12496,266,121,135.0,14.0,171.0,56.0,2
12497,68,26,16.0,1.0,32.0,25.0,2
12497,68,26,34.0,2.0,50.0,26.0,3
12498,73,33,23.0,3.0,33.0,30.0,2
12498,73,33,37.0,4.0,49.0,31.0,9
12499,103,42,31.0,4.0,48.0,40.0,1
12500,58,25,21.0,3.0,30.0,21.0,4
12500,58,25,31.0,2.0,39.0,20.0,2
12501,70,31,24.0,3.0,35.0,25.0,8
12501,70,31,35.0,4.0,45.0,26.0,6
12502,129,55,47.0,21.0,56.0,42.0,1
12502,129,55,55.0,18.0,66.0,39.0,7
12502,129,55,64.0,19.0,76.0,40.0,10
12503,68,28,21.0,3.0,34.0,23.0,9
12503,68,28,34.0,3.0,46.0,23.0,3
12504,143,59,48.0,10.0,72.0,44.0,4
12504,143,59,74.0,10.0,100.0,44.0,3
12505,135,64,44.0,27.0,63.0,59.0,1
12505,135,64,56.0,21.0,77.0,53.0,8
12505,135,64,71.0,6.0,94.0,38.0,7
12506,157,73,54.0,12.0,71.0,59.0,1
12506,157,73,74.0,8.0,99.0,55.0,3
12507,82,33,23.0,1.0,35.0,27.0,3
12507,82,33,37.0,3.0,47.0,29.0,4
12507,82,33,46.0,7.0,59.0,33.0,9
12508,55,20,13.0,1.0,27.0,18.0,2
12508,55,20,28.0,1.0,38.0,18.0,6
12509,50,26,21.0,7.0,29.0,23.0,4
12510,74,35,30.0,4.0,42.0,29.0,8
12511,125,53,43.0,8.0,62.0,35.0,9
12511,125,53,65.0,11.0,76.0,38.0,8
12512,167,76,52.0,10.0,85.0,71.0,6
12512,167,76,86.0,8.0,110.0,69.0,9
12513,129,54,37.0,3.0,59.0,45.0,2
12513,129,54,57.0,7.0,71.0,49.0,1
12513,129,54,71.0,4.0,90.0,46.0,5
12514,120,75,6.0,25.0,28.0,62.0,7
12514,120,75,24.0,19.0,45.0,56.0,7
12514,120,75,44.0,12.0,64.0,49.0,1
12515,81,33,26.0,1.0,40.0,31.0,5
12515,81,33,43.0,1.0,57.0,31.0,5
12516,175,77,64.0,18.0,87.0,63.0,2
12516,175,77,85.0,18.0,109.0,63.0,4
12517,76,33,24.0,4.0,37.0,28.0,6
12517,76,33,37.0,4.0,50.0,28.0,5
12518,74,27,20.0,2.0,27.0,24.0,1
12518,74,27,30.0,3.0,41.0,25.0,2
12518,74,27,42.0,4.0,54.0,26.0,10
12519,192,97,77.0,32.0,92.0,79.0,1
12519,192,97,94.0,18.0,121.0,65.0,4
12520,145,67,48.0,9.0,71.0,55.0,5
12520,145,67,71.0,10.0,97.0,56.0,3
12521,306,119,135.0,29.0,166.0,95.0,1
12521,306,119,159.0,6.0,187.0,72.0,3
12521,306,119,188.0,13.0,213.0,79.0,10
12522,84,45,29.0,6.0,41.0,39.0,1
12522,84,45,39.0,5.0,54.0,38.0,9
12523,248,102,69.0,14.0,123.0,87.0,3
12523,248,102,125.0,12.0,180.0,85.0,9
12523,248,102,179.0,18.0,239.0,91.0,6
12524,47,23,16.0,4.0,23.0,21.0,1
12524,47,23,20.0,4.0,30.0,21.0,2
12525,174,91,70.0,24.0,89.0,79.0,7
12525,174,91,86.0,13.0,104.0,68.0,7
12526,71,38,25.0,3.0,36.0,32.0,3
12526,71,38,35.0,4.0,47.0,33.0,1
12527,39,17,12.0,1.0,19.0,16.0,1
12527,39,17,18.0,1.0,27.0,16.0,2
12528,124,61,44.0,9.0,61.0,53.0,1
12529,93,41,35.0,9.0,41.0,30.0,1
12529,93,41,41.0,10.0,51.0,31.0,7
12529,93,41,53.0,11.0,59.0,32.0,1
12530,95,38,23.0,6.0,39.0,38.0,2
12530,95,38,52.0,2.0,69.0,34.0,5
12531,66,32,26.0,5.0,32.0,26.0,5
12531,66,32,31.0,6.0,38.0,27.0,10
12532,141,69,46.0,13.0,70.0,59.0,3
12532,141,69,71.0,12.0,101.0,58.0,6
12533,161,76,56.0,39.0,71.0,64.0,1
12533,161,76,69.0,40.0,82.0,65.0,2
12533,161,76,80.0,38.0,95.0,63.0,7
12534,114,54,38.0,5.0,59.0,47.0,1
12534,114,54,55.0,4.0,76.0,46.0,1
12535,70,27,24.0,2.0,28.0,21.0,1
12535,70,27,28.0,3.0,36.0,22.0,3
12535,70,27,36.0,3.0,43.0,22.0,10
12536,93,42,31.0,7.0,42.0,33.0,6
12536,93,42,46.0,7.0,56.0,33.0,9
12537,157,68,56.0,17.0,80.0,59.0,3
12537,157,68,84.0,15.0,106.0,57.0,7
12538,167,87,59.0,2.0,119.0,80.0,4
12539,75,33,24.0,3.0,36.0,27.0,5
12539,75,33,36.0,4.0,50.0,28.0,4
12540,76,25,21.0,4.0,29.0,19.0,4
12540,76,25,29.0,5.0,38.0,20.0,8
12540,76,25,38.0,5.0,47.0,20.0,4
12540,76,25,47.0,5.0,56.0,20.0,7
12541,74,38,26.0,5.0,35.0,26.0,6
12541,74,38,35.0,7.0,45.0,28.0,10
12542,85,39,31.0,7.0,38.0,32.0,1
12542,85,39,38.0,5.0,47.0,30.0,9
12542,85,39,49.0,8.0,54.0,33.0,1
12543,157,69,47.0,7.0,69.0,57.0,1
12543,157,69,75.0,6.0,105.0,56.0,9
12544,181,92,61.0,5.0,81.0,50.0,7
12544,181,92,82.0,24.0,97.0,69.0,6
12544,181,92,100.0,38.0,116.0,83.0,10
12545,43,22,17.0,5.0,23.0,17.0,6
12546,67,28,22.0,2.0,28.0,23.0,1
12546,67,28,29.0,2.0,38.0,23.0,3
12546,67,28,38.0,3.0,46.0,24.0,3
12547,59,26,24.0,2.0,32.0,18.0,4
12547,59,26,32.0,2.0,38.0,18.0,1
12548,153,67,57.0,17.0,73.0,55.0,2
12548,153,67,76.0,15.0,95.0,53.0,9
12549,149,62,73.0,8.0,101.0,51.0,4
12550,64,27,22.0,4.0,34.0,25.0,5
12550,64,27,34.0,2.0,45.0,23.0,10
12551,169,77,67.0,19.0,83.0,52.0,1
12551,169,77,83.0,23.0,100.0,56.0,3
12552,405,219,158.0,30.0,177.0,66.0,6
12552,405,219,174.0,32.0,187.0,68.0,2
12553,115,65,47.0,11.0,64.0,49.0,5
12554,52,20,14.0,2.0,19.0,15.0,1
12554,52,20,20.0,4.0,26.0,17.0,9
12554,52,20,27.0,4.0,31.0,17.0,3
12554,52,20,33.0,2.0,40.0,15.0,5
12555,91,45,33.0,6.0,47.0,34.0,3
12555,91,45,46.0,6.0,57.0,34.0,7
12556,130,51,66.0,8.0,87.0,48.0,2
12557,325,166,144.0,37.0,163.0,70.0,6
12557,325,166,160.0,36.0,177.0,69.0,8
12557,325,166,175.0,35.0,190.0,68.0,4
12558,60,28,20.0,1.0,41.0,28.0,7
12559,58,27,20.0,5.0,29.0,23.0,3
12559,58,27,32.0,5.0,40.0,23.0,7
12560,73,32,23.0,3.0,36.0,27.0,3
12560,73,32,35.0,4.0,51.0,28.0,2
12561,129,59,45.0,8.0,67.0,48.0,6
12561,129,59,66.0,6.0,86.0,46.0,2
12562,154,75,50.0,8.0,73.0,66.0,2
12562,154,75,75.0,8.0,103.0,66.0,5
12563,37,19,18.0,3.0,24.0,17.0,7
12564,60,27,20.0,3.0,30.0,22.0,3
12564,60,27,31.0,3.0,40.0,22.0,2
12565,241,106,85.0,13.0,105.0,48.0,2
12565,241,106,135.0,56.0,154.0,91.0,8
12566,78,42,33.0,10.0,45.0,31.0,3
12567,374,168,178.0,63.0,198.0,114.0,1
12567,374,168,213.0,56.0,252.0,107.0,9
12567,374,168,258.0,54.0,293.0,105.0,8
12568,53,23,18.0,3.0,26.0,17.0,4
12568,53,23,26.0,4.0,36.0,18.0,10
12569,57,24,15.0,1.0,26.0,18.0,5
12569,57,24,26.0,2.0,34.0,19.0,10
12570,142,60,42.0,3.0,71.0,57.0,6
12570,142,60,69.0,1.0,101.0,55.0,2
12571,70,20,14.0,1.0,25.0,19.0,3
12571,70,20,25.0,1.0,37.0,19.0,9
12571,70,20,37.0,1.0,47.0,19.0,5
12571,70,20,47.0,1.0,55.0,19.0,1
12572,85,35,32.0,9.0,44.0,26.0,2
12572,85,35,43.0,9.0,54.0,26.0,10
12573,99,49,39.0,10.0,49.0,35.0,4
12573,99,49,49.0,9.0,59.0,34.0,8
12574,67,27,23.0,3.0,34.0,22.0,1
12574,67,27,32.0,1.0,45.0,20.0,3
12575,106,49,39.0,12.0,52.0,40.0,4
12575,106,49,51.0,8.0,68.0,36.0,5
12576,68,32,24.0,3.0,34.0,25.0,9
12576,68,32,34.0,2.0,42.0,24.0,1
12577,191,81,59.0,13.0,99.0,68.0,4
12577,191,81,104.0,14.0,131.0,69.0,1
12578,40,14,10.0,1.0,18.0,14.0,7
12578,40,14,20.0,1.0,28.0,14.0,9
12579,431,145,186.0,68.0,213.0,102.0,2
12579,431,145,208.0,65.0,225.0,99.0,6
12579,431,145,217.0,63.0,235.0,97.0,3
12580,78,24,15.0,3.0,28.0,22.0,2
12580,78,24,28.0,2.0,41.0,21.0,6
12580,78,24,37.0,2.0,49.0,21.0,5
12580,78,24,47.0,1.0,59.0,20.0,9
12581,187,87,62.0,11.0,89.0,70.0,3
12581,187,87,95.0,13.0,125.0,72.0,10
12582,61,28,20.0,3.0,29.0,25.0,2
12582,61,28,27.0,2.0,35.0,24.0,5
12582,61,28,33.0,3.0,42.0,25.0,5
12583,147,69,59.0,22.0,68.0,46.0,3
12583,147,69,69.0,19.0,79.0,43.0,5
12583,147,69,78.0,19.0,88.0,43.0,4
12584,91,41,35.0,5.0,42.0,31.0,1
12584,91,41,43.0,5.0,56.0,31.0,5
12585,76,39,27.0,1.0,38.0,34.0,4
12585,76,39,38.0,1.0,47.0,34.0,1
12586,168,77,55.0,6.0,85.0,65.0,3
12586,168,77,80.0,6.0,106.0,65.0,10
12587,175,70,49.0,16.0,76.0,51.0,3
12587,175,70,78.0,20.0,97.0,55.0,5
12587,175,70,99.0,16.0,123.0,51.0,2
12588,74,32,26.0,7.0,31.0,28.0,1
12588,74,32,30.0,5.0,36.0,26.0,7
12588,74,32,36.0,4.0,44.0,25.0,5
12589,32,16,12.0,1.0,17.0,14.0,2
12589,32,16,19.0,1.0,22.0,14.0,5
12590,84,35,28.0,7.0,36.0,35.0,1
12590,84,35,36.0,4.0,45.0,32.0,9
12590,84,35,45.0,1.0,55.0,29.0,7
12591,56,23,19.0,5.0,29.0,19.0,8
12591,56,23,29.0,3.0,39.0,17.0,6
12592,136,69,52.0,13.0,64.0,56.0,1
12592,136,69,62.0,6.0,71.0,49.0,1
12592,136,69,70.0,9.0,80.0,52.0,9
12593,66,17,12.0,1.0,20.0,16.0,2
12593,66,17,22.0,1.0,30.0,16.0,10
12593,66,17,31.0,1.0,42.0,16.0,5
12593,66,17,43.0,1.0,52.0,16.0,8
12594,171,70,54.0,1.0,76.0,67.0,1
12594,171,70,74.0,1.0,93.0,67.0,10
12594,171,70,98.0,3.0,120.0,69.0,5
12595,177,76,67.0,15.0,89.0,61.0,4
12595,177,76,89.0,13.0,111.0,59.0,9
12596,44,19,16.0,4.0,23.0,16.0,3
12596,44,19,23.0,3.0,28.0,15.0,7
12597,148,59,42.0,7.0,77.0,53.0,8
12597,148,59,76.0,6.0,108.0,52.0,10
12598,80,38,30.0,4.0,41.0,29.0,5
12598,80,38,42.0,5.0,52.0,30.0,5
12599,99,46,32.0,2.0,60.0,38.0,9
12599,99,46,53.0,8.0,68.0,44.0,1
12600,108,78,54.0,19.0,69.0,71.0,1
12600,108,78,68.0,17.0,88.0,69.0,3
12600,108,78,88.0,12.0,104.0,64.0,5
12601,61,31,22.0,7.0,28.0,25.0,1
12601,61,31,28.0,7.0,35.0,25.0,4
12602,69,32,24.0,6.0,33.0,24.0,2
12602,69,32,32.0,6.0,45.0,24.0,10
12603,87,41,28.0,4.0,42.0,34.0,4
12603,87,41,43.0,4.0,57.0,34.0,2
12604,109,50,46.0,15.0,62.0,38.0,2
12604,109,50,61.0,16.0,77.0,39.0,9
12605,43,22,18.0,8.0,22.0,19.0,1
12605,43,22,22.0,6.0,26.0,17.0,4
12606,80,26,18.0,1.0,27.0,24.0,1
12606,80,26,26.0,3.0,36.0,26.0,9
12606,80,26,37.0,1.0,47.0,24.0,5
12606,80,26,48.0,1.0,59.0,24.0,10
12607,158,89,66.0,14.0,95.0,72.0,1
12608,130,52,47.0,12.0,61.0,40.0,2
12608,130,52,59.0,11.0,73.0,39.0,7
12608,130,52,73.0,12.0,87.0,40.0,5
12609,46,24,14.0,1.0,23.0,21.0,4
12609,46,24,21.0,1.0,29.0,21.0,4
12610,101,44,37.0,11.0,47.0,36.0,1
12610,101,44,44.0,10.0,54.0,35.0,7
12610,101,44,53.0,11.0,68.0,36.0,9
12611,33,13,10.0,1.0,14.0,12.0,1
12611,33,13,15.0,1.0,22.0,12.0,2
12612,55,27,25.0,3.0,34.0,25.0,3
12613,207,117,89.0,34.0,102.0,68.0,9
12613,207,117,100.0,31.0,112.0,65.0,2
12613,207,117,110.0,32.0,121.0,66.0,1
12614,248,123,103.0,14.0,122.0,98.0,8
12614,248,123,121.0,16.0,153.0,100.0,5
12615,99,40,32.0,9.0,44.0,37.0,6
12615,99,40,51.0,5.0,62.0,33.0,4
12616,127,61,40.0,6.0,63.0,55.0,2
12616,127,61,63.0,7.0,81.0,56.0,9
12617,93,38,30.0,8.0,41.0,30.0,2
12617,93,38,42.0,9.0,52.0,31.0,10
12617,93,38,52.0,7.0,62.0,29.0,7
12618,150,74,53.0,9.0,71.0,62.0,1
12618,150,74,73.0,8.0,97.0,61.0,8
12619,71,27,22.0,1.0,36.0,24.0,3
12619,71,27,34.0,1.0,48.0,24.0,2
12620,153,67,57.0,13.0,72.0,47.0,1
12620,153,67,71.0,12.0,90.0,46.0,5
12621,90,35,34.0,7.0,39.0,26.0,1
12621,90,35,39.0,6.0,49.0,25.0,3
12621,90,35,49.0,6.0,58.0,25.0,9
12622,115,47,48.0,12.0,62.0,34.0,6
12622,115,47,59.0,12.0,70.0,34.0,7
12623,124,57,40.0,22.0,51.0,52.0,1
12623,124,57,49.0,16.0,69.0,46.0,9
12623,124,57,69.0,7.0,87.0,37.0,8
12624,77,35,32.0,5.0,45.0,25.0,4
12625,51,21,16.0,1.0,21.0,19.0,2
12625,51,21,21.0,1.0,27.0,19.0,2
12625,51,21,27.0,1.0,34.0,19.0,3
12626,56,25,21.0,3.0,28.0,22.0,1
12626,56,25,26.0,3.0,38.0,22.0,2
12627,87,41,33.0,5.0,50.0,35.0,6
12628,110,50,46.0,12.0,64.0,37.0,4
12629,312,90,136.0,24.0,157.0,61.0,5
12629,312,90,152.0,22.0,173.0,59.0,10
12629,312,90,167.0,19.0,185.0,56.0,1
12630,78,38,25.0,6.0,32.0,31.0,1
12630,78,38,30.0,5.0,42.0,30.0,5
12630,78,38,39.0,6.0,51.0,31.0,10
12631,149,67,43.0,8.0,74.0,53.0,8
12631,149,67,72.0,15.0,101.0,60.0,3
12632,176,97,72.0,15.0,86.0,86.0,1
12632,176,97,91.0,10.0,100.0,81.0,1
12633,83,35,30.0,2.0,42.0,31.0,2
12633,83,35,41.0,1.0,58.0,30.0,6
12634,113,48,36.0,5.0,57.0,41.0,2
12634,113,48,55.0,8.0,74.0,44.0,7
12635,131,50,54.0,16.0,65.0,34.0,2
12635,131,50,68.0,18.0,81.0,36.0,3
12636,417,107,98.0,24.0,111.0,71.0,6
12636,417,107,106.0,19.0,122.0,66.0,1
12636,417,107,124.0,29.0,133.0,76.0,10
12636,417,107,129.0,28.0,151.0,75.0,10
12637,56,25,18.0,1.0,28.0,21.0,2
12637,56,25,28.0,1.0,37.0,21.0,6
12638,69,31,24.0,3.0,35.0,27.0,2
12638,69,31,34.0,4.0,45.0,28.0,6
12639,155,75,55.0,15.0,81.0,58.0,2
12639,155,75,82.0,19.0,99.0,62.0,1
12640,232,113,103.0,64.0,119.0,88.0,1
12640,232,113,112.0,67.0,128.0,91.0,5
12640,232,113,125.0,66.0,143.0,90.0,2
12641,115,53,40.0,1.0,58.0,41.0,4
12641,115,53,58.0,9.0,74.0,49.0,10
12642,201,77,66.0,6.0,108.0,64.0,2
12642,201,77,107.0,20.0,148.0,78.0,10
12643,193,101,55.0,7.0,128.0,84.0,3
12644,187,84,76.0,29.0,91.0,65.0,1
12644,187,84,87.0,23.0,105.0,59.0,6
12644,187,84,103.0,19.0,119.0,55.0,6
12645,53,25,22.0,4.0,33.0,19.0,3
12646,75,34,30.0,6.0,37.0,28.0,3
12646,75,34,36.0,6.0,42.0,28.0,8
12646,75,34,41.0,6.0,48.0,28.0,3
12647,80,40,31.0,3.0,39.0,35.0,1
12647,80,40,38.0,4.0,49.0,36.0,4
12648,60,27,21.0,2.0,31.0,24.0,2
12648,60,27,30.0,1.0,40.0,23.0,8
12649,95,49,34.0,11.0,48.0,44.0,4
12649,95,49,46.0,11.0,56.0,44.0,6
12650,195,85,68.0,16.0,86.0,66.0,1
12650,195,85,87.0,11.0,110.0,61.0,10
12651,107,46,38.0,16.0,56.0,38.0,1
12651,107,46,53.0,13.0,73.0,35.0,7
12652,41,19,14.0,1.0,29.0,16.0,8
12653,244,104,76.0,13.0,118.0,89.0,6
12653,244,104,122.0,11.0,167.0,87.0,8
12654,53,24,16.0,1.0,25.0,21.0,3
12654,53,24,26.0,1.0,37.0,21.0,3
12655,199,71,65.0,18.0,87.0,54.0,2
12655,199,71,87.0,19.0,114.0,55.0,2
12655,199,71,113.0,17.0,140.0,53.0,2
12656,80,39,30.0,5.0,43.0,30.0,9
12657,75,38,29.0,3.0,45.0,32.0,3
12658,40,20,15.0,5.0,21.0,16.0,8
12659,201,89,70.0,23.0,106.0,78.0,6
12659,201,89,100.0,15.0,132.0,70.0,5
12660,148,64,49.0,12.0,69.0,54.0,3
12660,148,64,64.0,11.0,81.0,53.0,9
12660,148,64,77.0,13.0,94.0,55.0,10
12661,129,56,44.0,12.0,62.0,47.0,2
12661,129,56,69.0,10.0,84.0,45.0,10
12662,72,33,30.0,2.0,36.0,28.0,1
12662,72,33,36.0,2.0,46.0,28.0,3
12663,153,73,62.0,12.0,78.0,54.0,1
12663,153,73,80.0,12.0,101.0,54.0,2
12664,89,40,30.0,6.0,45.0,36.0,3
12664,89,40,45.0,6.0,61.0,36.0,2
12665,106,48,26.0,4.0,47.0,43.0,6
12665,106,48,46.0,4.0,67.0,43.0,2
12665,106,48,65.0,3.0,82.0,42.0,1
12666,178,82,58.0,10.0,90.0,72.0,4
12666,178,82,87.0,11.0,122.0,73.0,6
12667,175,75,46.0,6.0,88.0,63.0,1
12667,175,75,83.0,4.0,121.0,61.0,9
12668,36,13,11.0,1.0,17.0,18.0,4
12668,36,13,17.0,1.0,25.0,12.0,10
12669,156,99,-0.0,36.0,13.0,96.0,1
12669,156,99,19.0,25.0,46.0,85.0,9
12669,156,99,51.0,17.0,83.0,77.0,6
12670,82,32,26.0,1.0,39.0,25.0,4
12670,82,32,40.0,3.0,48.0,27.0,1
12671,131,46,32.0,4.0,50.0,44.0,1
12672,72,33,31.0,8.0,41.0,24.0,7
12673,55,26,19.0,5.0,25.0,23.0,3
12673,55,26,26.0,5.0,33.0,23.0,2
12673,55,26,31.0,5.0,37.0,23.0,9
12674,112,48,41.0,9.0,57.0,34.0,3
12674,112,48,55.0,9.0,73.0,34.0,10
12675,56,29,19.0,6.0,28.0,25.0,1
12675,56,29,26.0,5.0,36.0,24.0,2
12676,77,31,22.0,4.0,32.0,26.0,2
12676,77,31,32.0,5.0,42.0,27.0,7
12676,77,31,43.0,5.0,56.0,27.0,9
12677,146,67,48.0,11.0,63.0,60.0,1
12677,146,67,68.0,8.0,98.0,57.0,7
12678,149,50,41.0,5.0,70.0,40.0,2
12678,149,50,65.0,7.0,84.0,42.0,1
12678,149,50,81.0,7.0,106.0,42.0,7
12679,88,35,26.0,4.0,36.0,30.0,1
12679,88,35,40.0,4.0,58.0,30.0,6
12680,68,26,18.0,4.0,28.0,22.0,2
12680,68,26,29.0,4.0,39.0,22.0,4
12680,68,26,39.0,3.0,49.0,21.0,6
12681,107,47,35.0,8.0,52.0,42.0,3
12681,107,47,52.0,4.0,71.0,38.0,10
12682,43,17,13.0,1.0,20.0,15.0,7
12682,43,17,21.0,1.0,28.0,15.0,4
12683,123,67,53.0,7.0,75.0,56.0,3
12684,208,94,67.0,10.0,101.0,82.0,7
12684,208,94,96.0,14.0,133.0,86.0,7
12685,320,146,118.0,29.0,153.0,96.0,7
12685,320,146,163.0,38.0,205.0,105.0,9
12686,61,20,20.0,1.0,28.0,19.0,8
12686,61,20,29.0,1.0,38.0,19.0,6
12687,83,33,29.0,4.0,38.0,25.0,5
12687,83,33,48.0,5.0,59.0,26.0,2
12688,118,61,45.0,13.0,57.0,45.0,8
12689,180,87,58.0,13.0,89.0,80.0,1
12689,180,87,87.0,6.0,123.0,73.0,6
12690,61,28,22.0,2.0,29.0,26.0,1
12690,61,28,29.0,3.0,40.0,27.0,7
12691,308,147,134.0,32.0,160.0,90.0,3
12691,308,147,151.0,40.0,174.0,98.0,2
12691,308,147,166.0,38.0,192.0,96.0,1
12692,60,21,19.0,2.0,28.0,18.0,1
12692,60,21,29.0,2.0,38.0,18.0,7
12693,160,73,45.0,5.0,81.0,64.0,7
12693,160,73,79.0,8.0,109.0,67.0,2
12694,84,40,31.0,5.0,43.0,34.0,3
12694,84,40,43.0,4.0,54.0,33.0,5
12695,62,24,22.0,4.0,33.0,20.0,4
12695,62,24,32.0,3.0,42.0,19.0,7
12696,73,38,27.0,3.0,46.0,34.0,6
12697,219,97,78.0,13.0,112.0,71.0,3
12697,219,97,109.0,22.0,145.0,80.0,9
12698,60,27,21.0,7.0,29.0,23.0,3
12698,60,27,28.0,6.0,34.0,22.0,7
12699,97,42,30.0,8.0,39.0,33.0,1
12699,97,42,39.0,8.0,54.0,33.0,6
12699,97,42,54.0,7.0,65.0,32.0,7
12700,46,21,17.0,4.0,24.0,19.0,2
12700,46,21,24.0,4.0,31.0,19.0,4
12701,81,38,26.0,8.0,42.0,35.0,5
12701,81,38,40.0,4.0,54.0,31.0,3
12702,298,125,121.0,38.0,177.0,112.0,7
12703,140,69,47.0,8.0,66.0,63.0,1
12703,140,69,66.0,4.0,95.0,59.0,7
12704,59,26,19.0,1.0,29.0,24.0,3
12704,59,26,30.0,1.0,40.0,24.0,10
12705,192,84,108.0,27.0,120.0,52.0,6
12705,192,84,117.0,26.0,130.0,51.0,10
12706,90,40,29.0,3.0,45.0,35.0,7
12706,90,40,43.0,3.0,62.0,35.0,4
12707,140,50,45.0,17.0,59.0,39.0,5
12708,121,58,44.0,16.0,60.0,47.0,7
12708,121,58,59.0,11.0,75.0,42.0,10
12709,122,45,37.0,4.0,57.0,34.0,4
12710,51,27,19.0,3.0,23.0,23.0,1
12710,51,27,23.0,2.0,29.0,22.0,9
12711,47,27,11.0,5.0,17.0,24.0,1
12711,47,27,15.0,4.0,22.0,23.0,5
12711,47,27,22.0,5.0,29.0,24.0,4
12712,181,85,61.0,15.0,89.0,68.0,4
12712,181,85,90.0,16.0,119.0,69.0,10
12713,95,53,41.0,13.0,46.0,38.0,2
12713,95,53,44.0,11.0,51.0,36.0,5
12714,69,31,22.0,5.0,30.0,24.0,5
12714,69,31,31.0,4.0,37.0,23.0,9
12714,69,31,37.0,5.0,45.0,24.0,10
12715,85,42,31.0,3.0,41.0,37.0,1
12715,85,42,41.0,2.0,53.0,36.0,10
12716,96,41,32.0,5.0,51.0,37.0,4
12716,96,41,49.0,4.0,69.0,36.0,2
12717,75,28,23.0,1.0,32.0,17.0,2
12718,129,91,28.0,21.0,52.0,68.0,5
12719,301,161,117.0,22.0,146.0,124.0,1
12719,301,161,153.0,34.0,183.0,136.0,10
12720,230,98,91.0,18.0,119.0,73.0,4
12720,230,98,118.0,22.0,148.0,77.0,5
12721,82,40,39.0,8.0,50.0,32.0,7
12722,253,77,159.0,17.0,175.0,44.0,9
12722,253,77,172.0,14.0,187.0,41.0,10
12723,76,31,22.0,1.0,29.0,25.0,1
12723,76,31,30.0,1.0,42.0,25.0,10
12723,76,31,43.0,1.0,56.0,25.0,3
12724,47,17,15.0,1.0,24.0,17.0,3
12724,47,17,24.0,1.0,33.0,17.0,3
12725,161,62,42.0,7.0,61.0,51.0,1
12726,117,55,38.0,8.0,51.0,52.0,1
12726,117,55,54.0,8.0,83.0,52.0,4
12727,241,82,70.0,18.0,93.0,61.0,3
12727,241,82,88.0,18.0,106.0,61.0,3
12727,241,82,100.0,18.0,128.0,61.0,5
12728,103,45,32.0,7.0,45.0,37.0,2
12728,103,45,44.0,7.0,59.0,37.0,4
12728,103,45,56.0,7.0,70.0,37.0,9
12729,82,39,32.0,6.0,42.0,32.0,6
12729,82,39,42.0,4.0,52.0,30.0,6
12730,53,20,17.0,3.0,24.0,18.0,1
12730,53,20,27.0,3.0,37.0,18.0,5
12731,87,36,29.0,7.0,40.0,29.0,2
12731,87,36,41.0,7.0,52.0,29.0,7
12732,241,105,91.0,24.0,120.0,86.0,6
12732,241,105,120.0,21.0,152.0,83.0,9
12733,210,69,65.0,15.0,90.0,54.0,5
12733,210,69,93.0,12.0,115.0,51.0,3
12733,210,69,117.0,17.0,146.0,56.0,4
12734,100,50,15.0,27.0,28.0,46.0,2
12734,100,50,29.0,18.0,42.0,37.0,9
12734,100,50,44.0,11.0,58.0,30.0,10
12735,88,39,27.0,6.0,44.0,35.0,8
12735,88,39,44.0,6.0,61.0,35.0,3
12736,118,62,46.0,9.0,61.0,57.0,2
12736,118,62,59.0,8.0,75.0,56.0,6
12737,86,42,32.0,6.0,45.0,38.0,3
12737,86,42,43.0,8.0,58.0,40.0,10
12738,59,27,20.0,2.0,30.0,25.0,4
12738,59,27,31.0,2.0,38.0,25.0,2
12739,51,21,15.0,3.0,22.0,19.0,1
12739,51,21,23.0,2.0,29.0,18.0,1
12739,51,21,30.0,1.0,36.0,17.0,1
12740,100,46,39.0,9.0,48.0,35.0,3
12740,100,46,50.0,9.0,58.0,35.0,8
12741,256,119,99.0,32.0,134.0,83.0,2
12741,256,119,125.0,29.0,156.0,80.0,9
12742,55,24,20.0,6.0,27.0,19.0,3
12742,55,24,27.0,6.0,36.0,19.0,8
12743,118,41,36.0,12.0,49.0,30.0,7
12743,118,41,49.0,12.0,59.0,30.0,10
12743,118,41,60.0,12.0,70.0,30.0,10
12743,118,41,71.0,13.0,82.0,31.0,3
12744,70,35,29.0,5.0,41.0,31.0,2
12745,229,68,128.0,13.0,143.0,59.0,8
12745,229,68,142.0,5.0,163.0,51.0,9
12745,229,68,159.0,3.0,179.0,49.0,7
12746,68,32,23.0,4.0,33.0,28.0,2
12746,68,32,33.0,4.0,46.0,28.0,10
12747,47,22,18.0,5.0,21.0,19.0,1
12747,47,22,22.0,4.0,30.0,18.0,6
12748,92,40,45.0,1.0,66.0,37.0,5
12749,87,40,31.0,4.0,45.0,35.0,4
12749,87,40,42.0,4.0,55.0,35.0,4
12750,175,79,66.0,19.0,81.0,66.0,1
12750,175,79,85.0,15.0,108.0,62.0,5
12751,101,48,37.0,11.0,50.0,37.0,4
